0	1	2	3	4	5	6	7	8	9
('XHgKLrdanxA0s0Xj', 0.6405393351324722)	('9ZXtRv3hOTOr8kNa', 0.614947317371215)	('QN4fiXmpb5xvtBpU', 0.6041895999248248)	('JxIk0fneRwJwmhmW', 0.6024625653672163)	('XuyvebCVAj3KNSQp', 0.5998397579397057)	('RrFpXC0QGY9egPYo', 0.5992341202246809)	('OBhjJ8FgJYVCu3kC', 0.5964381315155649)	('2tCiohnRFkJrnof8', 0.5834555351996664)	('yTrTVKDUiQOH1th1', 0.5816486693372509)	('gzBilUKgHBLjK0Hi', 0.58040854515695)
('qVwKFf5dxh95bEAA', 0.46493224205100836)	('3kJHvjAkOZkhJriQ', 0.4337030807054365)	('KZXoKszUQA52wY0h', 0.4187983561517811)	('zRCSmjXHJf4wd7vY', 0.41779644169878705)	('bxBqTsR2GyEz3GBn', 0.4022816702536209)	('vZc6DIAOIv2YV0iD', 0.4011052744322771)	('1QQlmxo1sN75uIaW', 0.39860353950607663)	('rMIOGZnLAPwXne11', 0.39762502424594537)	('X8defiYa8Kz7DAoL', 0.3934235398855934)	('UfHxgZgBJRMLgWse', 0.39205576820747967)
('8hhTmpStucM5Ql0z', 0.4943903814155046)	('pmHcEjRa4hDAZZCP', 0.46710097624968233)	('6urvk94d6y3xZpvq', 0.4513380033650146)	('CLtPEcep00zlBPgY', 0.43724678472656664)	('WUIxdTis8WADsC2R', 0.4252700257629658)	('wcTTGNAG7Xjy1MqM', 0.41535020977405585)	('B7btQafueMXuAB35', 0.41265164389135106)	('rJZHW0CqgJfx7raC', 0.4071484107879985)	('H9d8vL3SJKvo8bcX', 0.406100902378638)	('pdO1hQ1o6aWr9DWx', 0.40497429269937135)
('oKNu3wmU88In3Mm3', 0.6456957348932699)	('spSvaSLAy114Y23f', 0.6442160277966815)	('nY793S0Nmnw3WVah', 0.6397033853794571)	('WgysWGs9JAJ5AOkc', 0.6380092428371179)	('WawGnPjLVgiOy0kv', 0.6262884494268943)	('9Z6Y5H0kW7IF1Vek', 0.6256209714064268)	('36bH1xyw3L0z9Tzo', 0.6211570626293785)	('qx856tJyAiQXXbeu', 0.621153732857135)	('2eREUs8hwNGjulGn', 0.6180205960908748)	('ChRAns38PB6eqzrK', 0.6031438458460352)
('BMEAx3O2KO1Ggpml', 0.47238629293860657)	('NynHPW5MWtrjK1lY', 0.40594246741204276)	('HRU3xfx9MdqpmuDN', 0.3894815996932526)	('EjkW75tMwTOOowoF', 0.387422782226874)	('zGDgkH7f4y7izfku', 0.3796715913616967)	('NPsqSw5iEXrQwDl1', 0.37728077083910116)	('XNHnWBoOO7rVNYjw', 0.3725108764812833)	('3HPU8KrO0QL5uiN9', 0.3662442505188672)	('tAHXrXoZTC8qkroj', 0.365187963043999)	('KcCbr0D0Ns3up2aY', 0.3592500449118954)
('xcWYLAbgy0udCFmC', 0.6085836620120486)	('7ekrmFU2el0NnRkp', 0.5910098599955824)	('NmJRqoipEN80wJot', 0.589042174081313)	('y7YlVS4ptVmDNpCe', 0.5888334100112205)	('EiK0UuSTezFQBe6c', 0.5864576279223491)	('ooopTtHdA0AqT9jY', 0.5846549076946487)	('bMTjmxX2psrPeSyv', 0.5815659105460325)	('2mc0BbRCeMPz5iU3', 0.5796309365968526)	('ugMbC4GKZjKfDxWN', 0.5784589393871583)	('AkeYqvR2u32f0Zfa', 0.578374067350932)
('TtQFvHNCmJe9ldjA', 0.7917669298932939)	('2FYQL2dIN8aWb0dC', 0.7785647847594235)	('kObtPNCEmcSyfTt6', 0.7673663840803208)	('GlCxKUq2124zirRO', 0.7637138080795683)	('5EhorbjgWx6gQWck', 0.7602997966345433)	('JY8t7eR98mvg1sRm', 0.7596138875769527)	('hT3SHGXvZN5LPrVg', 0.7576384666892805)	('0vTCI3MyJ8ySMrWj', 0.7545145366856968)	('a0sdwxIrOejCr2LA', 0.7536413317749605)	('6wuMDtSbhevNau8a', 0.7526577350895409)
('ojtZnYHxoTtRi91i', 0.5478938218626961)	('ojl88C6GatkYvRcY', 0.5477357201811448)	('ujHudaNAWXffv3aB', 0.5420618067258832)	('P83tbIBgWCSH2i8b', 0.535532581986314)	('7fngZR6f5InZBUJu', 0.5283774871450545)	('y8n0jmGDTveNeIt0', 0.5263618326228428)	('Gvab8XyUte35lD6P', 0.5259896763617845)	('PqjX8Jm9lA7ogAe4', 0.5258444214739877)	('jqsrY1pVIdx6AnGN', 0.5250300610839067)	('si71Ib3E3MAVNFyA', 0.5215357271295785)
('5EhorbjgWx6gQWck', 0.6950549257081197)	('GlCxKUq2124zirRO', 0.6890510196897803)	('hF82YO6V2KkxdY7z', 0.6739889354817059)	('I9U9ILhMjeYNcsJi', 0.6716393581492728)	('6wuMDtSbhevNau8a', 0.6589040260937168)	('VCvtBlp2JaXDoHYJ', 0.6529648941038224)	('do5MoXcipigjraj7', 0.6521775121188327)	('x1k1grlFBvmkYw3E', 0.6477490525754761)	('kObtPNCEmcSyfTt6', 0.6433491560207512)	('tfYC5coGJHVVq041', 0.642378400762949)
('ILZwDeBWWOKmB5RL', 0.46381175550777903)	('HOUdk6g5iprQPEj9', 0.45058118853794804)	('04OjszRi9rC5BlHC', 0.44248246593580504)	('PFrmb66Q7L9VGRbL', 0.4223344300609718)	('oyTlx1RNADpNzRCI', 0.4196228130992161)	('2btvaaxMyGuMNTxy', 0.41737017878556937)	('BnWj780VvxqtYsKO', 0.410020057316873)	('Pv3jF0mUelZBNJ1E', 0.40635911420866283)	('pAzgyML8giA3E70J', 0.40469919812424426)	('nMttUHxADG0pbtmY', 0.3976375681777913)
('SzBZuEDukwCG1Oxu', 0.6869639287922602)	('rTTx4mjBL4W2oDPf', 0.684834027221074)	('tfYC5coGJHVVq041', 0.6710070194671831)	('kObtPNCEmcSyfTt6', 0.6685351318283678)	('3zunVGLsZK0jdx8C', 0.6628744839978681)	('hF82YO6V2KkxdY7z', 0.6615021910336686)	('olw9C9zcBP0ySovw', 0.6612653805461517)	('gzBilUKgHBLjK0Hi', 0.6592897283848901)	('GlCxKUq2124zirRO', 0.6499138548112512)	('I9U9ILhMjeYNcsJi', 0.6490504593674878)
('nExcxeNNUtIYPem5', 0.6389508276880409)	('7WzGPQNTJo6KhBVP', 0.6302961590589579)	('e5sIzwVvVIXOlTc0', 0.6177052680012676)	('49MJR1mgnEvvCxZq', 0.6153148839002414)	('YBpLqDWGVHDqkWgY', 0.6121630580539057)	('kagU44z72oRKoDRf', 0.6104641701668417)	('y7wjEOq4a6FnwhXu', 0.602174336655778)	('CfCJl3HWjZCvaTv3', 0.598316712153692)	('yFW0KNy8lvqf3rK7', 0.5960583452055028)	('dS8OlnXdTl7atrar', 0.5897825681830081)
('87Ct1HWIQ8QBLuP9', 0.6123550770196867)	('KXbJRji5TObQUK8V', 0.5496309765044293)	('M6sUWCSbEbPcj8vv', 0.5415460372152231)	('si71Ib3E3MAVNFyA', 0.517882290788775)	('xMkeAOwn6AzEeYGh', 0.5109563838007104)	('D1D3jPUndCCZecPQ', 0.5063939978991316)	('GwriOU6L2hEe3Hin', 0.5061330157475625)	('lPAW2IulFyjZtuaH', 0.5020090385623817)	('FgQJ9yc58sRL8FSM', 0.501785769029907)	('8xZbP00VbufGKeYj', 0.5005500482975985)
('o5S6SQ69DTnMZGQ9', 0.33314893025221903)	('qSpgB2N9PXAAu4nS', 0.33170089678504977)	('46hd6CeJOVyu5iSV', 0.32984686728693635)	('yUa5uu5wFCGwl2PK', 0.3245504598566633)	('qUEQ6tR4wNAo0uBh', 0.3237512860067944)	('HUOSeI0YAPMQQbBz', 0.31732691535775737)	('lIsRweGMzdmXpoaP', 0.3144270027318076)	('B7KRTGJXV3ILXbro', 0.2975451013184622)	('EPq10w8WXMzn6SiM', 0.2959780891236864)	('q9C2bGnbFhFG8Xsc', 0.28950465754985333)
('F7kB7q4ezZZMgZbM', 0.5695435669884445)	('4ENRRF5JtUPXH5eD', 0.5507250733342084)	('PLOgMxOYSI8GzaXA', 0.5450872495273155)	('L8Og27BahD91hNM6', 0.5353661960843545)	('08dDspNuBDh8GOqV', 0.5250558765296952)	('kbCl5Mo79wrcrwLy', 0.52030567454733)	('cNaPmhZfszEkIIgR', 0.5180247617563574)	('Xsn45OVRvTp8sLih', 0.5136861370567324)	('qEwLVXUeIUlKkLwQ', 0.5131234364094126)	('WwSQqMIUb6Oc00oH', 0.5114655052400746)
('5FHNwSlvuGX9nmfK', 0.6425798116266574)	('UYnklBBToUS2b2yW', 0.6296104366685628)	('wuUoux0bgSjXaxrX', 0.6203851918341718)	('nX9FpddSUFY1C7CD', 0.6125841100390964)	('PBFAxExx5KTjrNWE', 0.6123753357738501)	('Wi5VoAGKfSo81Gio', 0.6117661242333919)	('6Ku7bJlCxqrwTQNi', 0.6106311825074265)	('YYRldwLD7DjPA2nw', 0.6027003381992238)	('Rhat7DDYZUqxqozJ', 0.6023666646208694)	('zLIZEr0zFataPTEI', 0.6021016584144437)
('0rmouv9XbAHY2XBZ', 0.42957486427687136)	('h6UVygOZUZmbO4gX', 0.42651999000735474)	('nMttUHxADG0pbtmY', 0.42365820900701046)	('9AQ2gp033II7Utkt', 0.40546957252107574)	('c0HIZf6er9LlYKQY', 0.39528279631994573)	('1IBHNIcbKXId8a0X', 0.39295002893026965)	('skpKEDkrKPTihKGC', 0.37528499219477146)	('981Lm983YaJcbQV4', 0.37395325402476454)	('lczXdinRbQyhIEad', 0.3736041571853197)	('j0cuibch2ONotUJ1', 0.3675363333781994)
('ApPrMyiUYs5TyCuj', 0.5346387436740485)	('LivaZ25x4zX2XEu7', 0.5253698703403556)	('N7XykLDBRw7Spa1F', 0.522880930145887)	('xsk4Eo8jSHj0SRvu', 0.5210720650426155)	('EWRmOOav95GYKxE2', 0.5201258776216905)	('MS7IxHjA2uSPdc8d', 0.5094301023168214)	('3shVYEPlNUCRIuSM', 0.5090311225165493)	('MBeRy8SFL6wOGR4i', 0.5059928475118238)	('DKoaxlwQEKc4lELm', 0.49808359880476444)	('ukIXTRnVkXVrlpuN', 0.49598832472331433)
('cNaPmhZfszEkIIgR', 0.29474529679802686)	('OZFUWxluXFyHNZ59', 0.28275332328499403)	('HTqUzOe7SF1tWFh6', 0.2821662026885967)	('eqPaqnxGc8mh8UYl', 0.28071768301159744)	('NZXwXjER14ROLH9i', 0.2717927637626516)	('F8CTIUwb6mQ8gV7G', 0.26860495710896937)	('RdGF9m3dpKiY9VMz', 0.26766288220849843)	('bVZQ4Q8vOBnDgq2u', 0.26669797172933735)	('Cd07fQdWjDbf0uz9', 0.26648015755124266)	('6D7zrK0Adoi9k7BF', 0.2630985004100237)
('IWFocO8KX6B7trre', 0.5316354061991844)	('h1oQnNuA5DNWYzPS', 0.5173891724839343)	('34X08ZxyRV0GJF75', 0.512659848319918)	('xY3OHMENRBWvF4dF', 0.50524891517796)	('nSYKGdPdmBN4OIpV', 0.5002444673728801)	('pfwN61QgJHQIbDlG', 0.4951992273742599)	('vW9Zb7zXNDDizoDw', 0.4917353735561386)	('bzKC3quTf7xliRmN', 0.4872101546027992)	('UneJ100Xc5sRBctQ', 0.483476859140622)	('0itcRwcX5ZAVrFXa', 0.4789054536101001)
('k2hWClAmlwrYsA3B', 0.4052474374960094)	('l9DbgJU9eOxt7BEb', 0.4033201662263306)	('Uq5a1rAUe0qUrXna', 0.3681358681020573)	('z4XkNgjq3kkOHd8I', 0.3678149426594713)	('M4NRqxtVGNbNLBab', 0.342752857141277)	('D5hjuDeJwmMJGRIZ', 0.33651459124511884)	('fVmzk2fNNoEro5Kg', 0.3360676446412155)	('2r4vxtHw5W0Fqw2x', 0.3275153389551931)	('0iBn5ZIwJYlSCtBX', 0.3261151350442437)	('fIs82n32GIzRGfrQ', 0.3246185266783704)
('8S3GpqtssCqRTASA', 0.5533616812483232)	('iiDE169ZjdsoAiiW', 0.5473675832329293)	('jNMoM6EUyoY1fz8x', 0.535525751766425)	('yFW0KNy8lvqf3rK7', 0.5352588920373341)	('5Og0O7jJFSiv8vOS', 0.5256191114474276)	('RcfV7e2UWruEdhUw', 0.5247250560528578)	('EjpF1BUyTjsiggP2', 0.5239134216815787)	('VlyPBH0EpsKX3zWB', 0.5217425082113518)	('vVaI2cEqDWHM7naV', 0.5216991053832689)	('yaPlo3XRb17GQjz1', 0.5182467432602795)
('JngNLBEfE7O3Rpkc', 0.36524596888050637)	('cXExj5S6sqLV9yaD', 0.34532552961216006)	('IYECU4Jz8rtUgT5M', 0.33735389958100076)	('719ywCZeDUWyMb4Z', 0.3312370840775276)	('CkWfPRGjAp0l4Hwx', 0.33025511794150153)	('lBYrEJ4DFKDJmNP2', 0.31305406235987115)	('oahj33USrwBNIf7V', 0.3110420304844891)	('8cVHDXin8gEdSofU', 0.3091605991291964)	('i6GDfQmdAYYAqMvx', 0.3069070882130612)	('CVirHSstAw0VXT6n', 0.30646505793826345)
('sT08WjTOOJaCho67', 0.5356156513674156)	('3Jam9MYrPW5WZMGY', 0.5240137930177236)	('ytZSmDRwaE9cQekP', 0.4895845243319462)	('MUVVvDQsGV3hkwuK', 0.43498086555668136)	('S3NdaHmajGD5XcMf', 0.40788663893267424)	('HQa5V1O42i5D3o8X', 0.4051823993461668)	('2Kcdqzsv695sXQ1J', 0.40385217408211227)	('46HdFphJCvZZ22Y3', 0.4009086165651094)	('2AOZK12SS4jqN0Vu', 0.39410769722679106)	('cwtOkntn5tcz5MYO', 0.39109744873810004)
('2YMhCsXXNlDpuuGU', 0.49695989623973286)	('KJ9uHHRaK27UerQl', 0.4564910266411958)	('a3jE1T4CmqP4ZTf6', 0.4497870506416765)	('ncntuF20C5zThvkH', 0.4406402862058022)	('CIFZmQkOQQ4Y40YI', 0.4303734438399509)	('oKNu3wmU88In3Mm3', 0.41194708286208714)	('txqWKZVHf2RucEeY', 0.40802177929150796)	('9ooJKeuvH1TEi4nV', 0.40702084674086914)	('OkMyyoU8miAyCSac', 0.40458549797829396)	('USBYycgVlPN3y0UK', 0.39936299941385284)
('y16ceYuRGrjP3If0', 0.6011678467113329)	('Xa6wZxNStKhHx1BN', 0.5943339294266196)	('t3ii22DX9lbXblqc', 0.5823972320161219)	('oiJUeLdVwgBzhPiI', 0.5763433617351003)	('1TBoK8eQ9EG9TULK', 0.5754108671128583)	('DNyrRkt2dB3Hvdep', 0.5718958610302898)	('25DHlgtyST39tV4P', 0.5716814648792226)	('SM7f1GFFB4NKAAoK', 0.571585272968151)	('FFtQyoUyiRXOMzSY', 0.5690545141310664)	('6zDgi5WXaUichqZ7', 0.5681346712894437)
('H5k2E6IhGaUcoTqK', 0.5706890116328415)	('qVwKFf5dxh95bEAA', 0.5671114326175726)	('04OjszRi9rC5BlHC', 0.5502099408807395)	('0MMDu3QYnVUgnX2L', 0.5434081540187442)	('85krMisp9eMLODi2', 0.5359168320867853)	('4jfA6hYpLJgLanGk', 0.5320768552686977)	('wsatM5TIocuWEOjd', 0.5290741244363787)	('5HUCbUNoE9k6re9g', 0.5256747636171303)	('6dTPUakCVLPE53u3', 0.519759861040163)	('QfUglc6m1JIYhXRH', 0.5184416697920982)
('Fm6nRqG1LwlDLyi7', 0.6170324947317156)	('6a0Tl2f8k6Qw9l7l', 0.5986143149754726)	('lWZd80tzQRrmX000', 0.5932391399796009)	('IOotPvHBXmjUyAuj', 0.5905418376923584)	('meyRuHSugFCQytN3', 0.589951017126646)	('ooopTtHdA0AqT9jY', 0.5888007586346917)	('7afnYuMcGVbNxlEG', 0.5858021301613486)	('uBsNLypOvAi09xif', 0.5847201661949859)	('XJ2J0pk40oXB3qIV', 0.5807564658399011)	('2cF7HdTqbIb5bw4S', 0.5806515433590778)
('mlRU0g4WnCiiok60', 0.6257214623818415)	('hxfmRI5dwYDxDIVk', 0.6125461230035197)	('nhmILgqxIeNkq01v', 0.5933834056578565)	('oyTlx1RNADpNzRCI', 0.5448231098691911)	('EE57XUwo2XWipbPl', 0.5289225938936749)	('pfrggUV2Hs4hcVV3', 0.5081419158175459)	('4BMJzorUAay67wMc', 0.5000685563936497)	('z2b4ccWTY2ScIe2H', 0.48943117793991603)	('qVwKFf5dxh95bEAA', 0.4784659894424755)	('pkJ0tYkGWNaLd6VV', 0.4777487850054445)
('5uyK4MY9X6YPfm7Y', 0.5126253060555999)	('eVA537nbfD1aS7xb', 0.5107519860237152)	('6AYff4IFMcQeMFHi', 0.4886352497368712)	('HhkNFzWHiGPft9UF', 0.48370452699017297)	('XaxI1bIjlYb8Te7j', 0.4835719388270448)	('oJxxtl8DLEPEzxDj', 0.47861232008877963)	('kNqrRjBGGlQJikwq', 0.47505235242727084)	('2AftLTtfpsHexjJQ', 0.4684284442966903)	('YT1ZsHvpwaukvRQv', 0.45971347917893296)	('4fxo4XoaT5uRrQWX', 0.45787823085173296)
('29aiuKxb44XIiRZ3', 0.5226655367155228)	('ydS4NguMgrD2NgdG', 0.49788922781272427)	('KjQZmHNRq678fOJd', 0.44722294006348745)	('SQm1WDe9FQRQ9W6N', 0.4455739944854328)	('4nrsUbWopJfFRC87', 0.4436467246957782)	('yMH3YEovIpSP3qZF', 0.43804828619594216)	('Hsx23Vh9yKm6u9uK', 0.4335688175744132)	('COzfNSdJviZavR9J', 0.42740778049294914)	('XpYP4v2Y1faztkoG', 0.4235033109481452)	('l3CUI7iHepUpYyYq', 0.4213784239480329)
('3A9xFYR9P4g77E8P', 0.7073490390790209)	('Wi5VoAGKfSo81Gio', 0.7011458289735693)	('hMoLbFgENhtFTrS7', 0.6934627910641061)	('gE39Ms4AoMKpJNGi', 0.6862178605859617)	('YYRldwLD7DjPA2nw', 0.6854001457458375)	('ROV1EEmjoRmLETKB', 0.6733608193112507)	('LivaZ25x4zX2XEu7', 0.6706842014362208)	('wuUoux0bgSjXaxrX', 0.661448398321862)	('SapKhbn1GGlJKlWI', 0.6563785314326177)	('MzFlDNw7zSvhZ7pM', 0.6551400557124231)
('SKNfHOjz6hZGySM3', 0.4076216328136764)	('O1YKKFA84K1x5wFn', 0.39944792524398964)	('h5MXjql7SV7TxNVl', 0.39328980504762234)	('UjBjzDFyFPZYq3AK', 0.3927097088767501)	('ZBzWlry94rD4HGtP', 0.3881520496778062)	('fvvJw98y0dEn71ye', 0.38565389763766433)	('zQmLgFpYxpqTluYJ', 0.3839407372763364)	('t30RNwgYCMT9k0Nr', 0.3792518886820438)	('5MoFWswE8vXVBfx2', 0.3790981881605372)	('xZfKhGT9dEbT1ESv', 0.37827013051976444)
('zPnDmTeGC4vikUDP', 0.37586608308937713)	('vmtsLBhhDC4qPONE', 0.3501069882890102)	('kDWLpXx8c6H75wCf', 0.3365115672374899)	('hNnYYAU2e5zyfLzj', 0.33452712620261493)	('3TG5SdE73K5IBVJY', 0.32265365952341807)	('6NNmYh1zeixjYgqx', 0.32018158109275513)	('dN6dZS8y3P95uzVl', 0.3198659560324061)	('Lp6lyY1gdZJl34kY', 0.30811087148160915)	('CJpJU5oNGVXL1dQJ', 0.30138840248285165)	('VNLVjz4Ekii6xHPc', 0.29851999053019396)
('3HPU8KrO0QL5uiN9', 0.6432926387274147)	('9szB0csJhEuPzDVC', 0.614882460711112)	('5h6oAf3UspBplpCe', 0.5900766602418877)	('g69C8ZqlNz4Qtlc2', 0.5774506189384221)	('TvRLxhuWZxHNQr4Q', 0.5753736883455555)	('OFoVgMUVJMN0nvlt', 0.5741106513502044)	('vVaI2cEqDWHM7naV', 0.5735388639270814)	('jNMoM6EUyoY1fz8x', 0.5649301168939366)	('rqSDt9FRXNgVaZAX', 0.5634043881621956)	('ApPrMyiUYs5TyCuj', 0.5630623060388648)
('siWsTs8ymHkLik2x', 0.4412199364007499)	('r33DVgRlOsoVts9c', 0.42713285893962855)	('ryKUGv9CqFhwCfFA', 0.42519261183072343)	('v8GhY6YbdVEBDlIz', 0.4141581713489524)	('P3zsw3IZzxbf237f', 0.40509008301380495)	('SKNfHOjz6hZGySM3', 0.4030701379049786)	('h5MXjql7SV7TxNVl', 0.40284714686554024)	('w6isdUYz7jsuDwXe', 0.3979034875023078)	('4YXTqCeHYC5L2sCb', 0.3977602185755648)	('z0UqEOsRBaWGWnqi', 0.397606805719376)
('gzBilUKgHBLjK0Hi', 0.6882120177137302)	('6wuMDtSbhevNau8a', 0.6825415127340788)	('3tsQYXWhLxKOL1K4', 0.6769717084409699)	('phE7ePEvY2LXoGj0', 0.6730185403928168)	('olw9C9zcBP0ySovw', 0.6692913315631964)	('XuyvebCVAj3KNSQp', 0.6658663505835508)	('SzBZuEDukwCG1Oxu', 0.6657828849909966)	('dst4n8hPwe3bvdPI', 0.6603556631003993)	('JxIk0fneRwJwmhmW', 0.6587375624734498)	('5EhorbjgWx6gQWck', 0.6535305106490357)
('jNMoM6EUyoY1fz8x', 0.6114961772772124)	('8PJqFLU7ZnLgTF1k', 0.5871711554462672)	('TiKHUeumGbdpUwyA', 0.576003177855959)	('BBaha1obZecGL5TC', 0.553664173897606)	('seCqXRP7JrOkxiHz', 0.553509584006881)	('1Rehvis6TPbGd7Je', 0.5471929895065691)	('M6sUWCSbEbPcj8vv', 0.5460957246226967)	('lPAW2IulFyjZtuaH', 0.546081445746788)	('adSTXeHaGq9IJonk', 0.5457586035036928)	('EjpF1BUyTjsiggP2', 0.5427162745326953)
('kObtPNCEmcSyfTt6', 0.8040023099645112)	('tfYC5coGJHVVq041', 0.7900744990318781)	('6wuMDtSbhevNau8a', 0.7821441384136608)	('xcWYLAbgy0udCFmC', 0.7795302217318307)	('VCvtBlp2JaXDoHYJ', 0.7794659615297995)	('uBsNLypOvAi09xif', 0.7749245142031498)	('n3J10IFEGSmdS2la', 0.7722353539619942)	('4vcAwfcLiRYXmSCk', 0.7687031474734706)	('SzBZuEDukwCG1Oxu', 0.7591840754500032)	('bMTjmxX2psrPeSyv', 0.7581946367521689)
('9rhl2G04SHdMZLq8', 0.7646037972257546)	('JY8t7eR98mvg1sRm', 0.7596123990303688)	('53mtA7rHOVa6LByt', 0.7589213270834816)	('uBsNLypOvAi09xif', 0.7560586176706631)	('L7gVYvcJZULscf9R', 0.7547612638929339)	('n3J10IFEGSmdS2la', 0.7515724379513651)	('LEsoWCESdo0w4Jpv', 0.750659165046307)	('cL7QZdFzgM35FgKM', 0.7499503660837721)	('7afnYuMcGVbNxlEG', 0.7475268253605973)	('ooopTtHdA0AqT9jY', 0.7465490093470742)
('kObtPNCEmcSyfTt6', 0.7880014879818673)	('SzBZuEDukwCG1Oxu', 0.7767564179887199)	('bMTjmxX2psrPeSyv', 0.7765632050514094)	('9rhl2G04SHdMZLq8', 0.7669087292051151)	('FFtQyoUyiRXOMzSY', 0.764415906978942)	('6wuMDtSbhevNau8a', 0.7636924206282005)	('3zunVGLsZK0jdx8C', 0.7635754981386846)	('Tx6KG4X6fEheS8o4', 0.7568135690056618)	('xcWYLAbgy0udCFmC', 0.7564125260837147)	('VTiQufVGka4dXkST', 0.755552171426216)
('JW5pCyikNCfC7Vhz', 0.5522999454441088)	('S3NdaHmajGD5XcMf', 0.5448661456125308)	('yRkXMyJccHkf7j1B', 0.4840991639430881)	('ytZSmDRwaE9cQekP', 0.47270291189510727)	('cwtOkntn5tcz5MYO', 0.4700355890600327)	('sT08WjTOOJaCho67', 0.468582814062806)	('MUVVvDQsGV3hkwuK', 0.4677273430363315)	('3Jam9MYrPW5WZMGY', 0.44616672281538605)	('KguTteL3tOdobHH3', 0.44557526584433255)	('wbQDowTygCIyc2Xd', 0.4441076378192141)
('EjKoL6B0RQ3VdRZK', 0.31839320922545644)	('U1BXoFZ8x0r2btIH', 0.3157004300620244)	('qWShgxbOeO2oEVno', 0.3089351011211575)	('RCFjot7dIp659BnW', 0.29406567155800534)	('JN33kqbIFTxj59o6', 0.2936929532865144)	('tbF2tUUkAXDzk7sZ', 0.2830582534213484)	('1QvEYR38ignsKr7b', 0.28141446693091915)	('5A6XJQojTSx3OYqw', 0.2757194876483197)	('DArUwcsALoeK9DA0', 0.2719200552181612)	('UGSE5aV51CG4o64X', 0.27138347826062925)
('yFJONyH8gTHh4twI', 0.7283668899666064)	('bMTjmxX2psrPeSyv', 0.7056779225701826)	('xcWYLAbgy0udCFmC', 0.7048063889406089)	('sY43Vcsj6bSeYs3G', 0.7005526600423658)	('EiK0UuSTezFQBe6c', 0.6955761396032181)	('hbE1l46mtXoB2Lac', 0.683004460925079)	('L7gVYvcJZULscf9R', 0.6786696442254649)	('9rhl2G04SHdMZLq8', 0.6776288096806963)	('bbOa9aqZcNeTMxLM', 0.6741531147761326)	('wphv1U1ekjDB4WBE', 0.6707148231761285)
('qACWU6Cb5vOeeBkn', 0.6392018198880981)	('R8UVAYKr0NGsjuKV', 0.588583255386099)	('uCW7C8FsVCTqQlbW', 0.5708355146884395)	('CH5EAX3a0hhBHjTL', 0.565252650105301)	('NPsqSw5iEXrQwDl1', 0.5504749856430802)	('aHlbJEvldwtyzLqz', 0.5498274278444506)	('5SLhbjsCaAAdMGFG', 0.5466937906690315)	('FazIOZxQqINAZlfv', 0.545340966089379)	('Iu8G75bCsdyXIiIe', 0.5446793124392618)	('HRU3xfx9MdqpmuDN', 0.5393642925547636)
('49MJR1mgnEvvCxZq', 0.6023404871679715)	('e5sIzwVvVIXOlTc0', 0.5853937101024017)	('nExcxeNNUtIYPem5', 0.5803447234965827)	('X0OHMtnviYOUJTK6', 0.5788151839062842)	('2mXuTlLuoHG7Xgrt', 0.5763074799006919)	('Gw08kTvWmOgb8Qbn', 0.562073535264327)	('y7wjEOq4a6FnwhXu', 0.5556330219504078)	('v5lrdxBlpIc0tGN1', 0.5528336884199657)	('7yqWw3pZPkcCUC2M', 0.5505684283917565)	('dS8OlnXdTl7atrar', 0.5375881944671367)
('qLT1rMJYeHVg5ZJL', 0.6842961399776915)	('clRRL05YXjFbiR0o', 0.6735789291531254)	('nuvxU4cn1hlGTfyY', 0.6699853256199675)	('WwvmJNsrzdFVjAfL', 0.6660085712266662)	('2FYQL2dIN8aWb0dC', 0.6658190215128077)	('3zunVGLsZK0jdx8C', 0.662848116284348)	('OzJxZkIY1Hsgb6sY', 0.6602079564592955)	('srjYkYyODYIjZzYQ', 0.6515940441535615)	('bMTjmxX2psrPeSyv', 0.6502424942882112)	('o1flh98IVNq011Um', 0.6486690074715017)
('IGIqTBFpMc4MB9nr', 0.3754657051924867)	('tUbitkK2FifThlov', 0.36164545830604067)	('14tPVH5PvwXXbUG2', 0.35469432073546414)	('pPJlbWGF7oiXCpyb', 0.35296488500252216)	('R6FGK1V5V450mBRN', 0.35034720809301123)	('GdW0dqJ7HV7iQrRx', 0.3402034078329576)	('uUJ5arJ0Jvjux4gf', 0.3387943290330969)	('z14vWV00cAGeBT9P', 0.33284694508430346)	('HoJktTVZrsaESEcq', 0.3314825854479637)	('19qh48VRL4dKYaq7', 0.3312156674835448)
('owgNTOp52BmoLWAr', 0.38352152511731336)	('RFps10FD0sqdZeDI', 0.38282569392255733)	('RRZEwA4gez2F70f7', 0.3818731803332536)	('svVsN7Mi0rdhMsNC', 0.3743495570069008)	('WhSzBbGKdGiNuDKZ', 0.36481609099250234)	('OOCHZysC0BbrMxuG', 0.3640423253064385)	('HPhvvFWThgnDS9Ow', 0.36392390432953686)	('iPwlfM8JgRDQK6Zm', 0.3536427532949812)	('R8Ko2XZ3km0vqLxU', 0.34709847308123065)	('dEyFvw1ulgvGg5R8', 0.3451942192378833)
